Date,Open,High,Low,Close,Volume,Change
2014-04-15,37283,37499,36492,36493,875093,-0.015538590196660262
2014-04-16,36415,36487,35407,35809,992493,-0.018743320636834482
2014-04-17,35701,36131,35555,35665,493392,-0.004021335418470162
2014-04-18,35841,37209,35698,36996,1772754,0.037319500911257464
2014-04-21,36922,37210,35950,35988,951006,-0.027246188777165115
2014-04-22,35626,35841,34475,34909,1869878,-0.029982216294320296
2014-04-23,34904,35551,34255,34261,1075977,-0.01856254833996962
2014-04-24,34472,34975,33897,34585,878083,0.00945681678876853
2014-04-25,35407,36199,34543,34549,1614744,-0.0010409136909064198
2014-04-28,34255,34795,34112,34261,530230,-0.008335986569799392
2014-04-29,34620,34799,34224,34405,526311,0.004203029683897075
2014-04-30,34330,35337,34150,34621,758493,0.006278157244586469
2014-05-02,34542,34757,33750,33973,636072,-0.018716963692556488
2014-05-07,34113,34256,33465,33470,511981,-0.014805875253878109
2014-05-08,33396,33720,32820,33146,510423,-0.009680310726023267
2014-05-09,33215,34115,33215,33649,381542,0.015175285102274838
2014-05-12,33825,34688,33825,34585,655521,0.02781657701566176
2014-05-13,34724,35192,34509,34513,582239,-0.0020818273818129507
2014-05-14,34472,35084,34076,35089,597820,0.01668936342827343
2014-05-15,35805,37066,35303,36708,2240370,0.04613981589671967
2014-05-16,37354,37569,36058,36421,2059970,-0.00781845919145685
2014-05-19,36416,36416,35407,35629,1107728,-0.021745696164300776
2014-05-20,35735,36202,35159,35161,804157,-0.0131353672570097
2014-05-21,35083,35696,34975,35521,589544,0.010238616649128396
2014-05-22,35662,35805,34871,34909,535564,-0.0172292446721658
2014-05-23,34905,35985,34796,35269,742178,0.010312526855538628
2014-05-26,35516,36559,35012,35053,1364458,-0.0061243585018004865
2014-05-27,35049,35049,34294,34369,1717804,-0.019513308418680264
2014-05-28,34832,34832,34113,34297,578810,-0.0020949111117576358
2014-05-29,34363,34580,34076,34333,424291,0.0010496544887308445
2014-05-30,34255,35155,33714,35017,862534,0.01992252351964585
2014-06-02,34581,35625,33827,33865,1578402,-0.03289830653682502
2014-06-03,33684,33971,33035,33362,695170,-0.014853093164033715
2014-06-05,33323,33647,32747,32894,488494,-0.014027935975061467
2014-06-09,32963,33396,32820,32858,383752,-0.0010944245151091048
2014-06-10,32748,34188,32748,34189,507696,0.040507638931158274
2014-06-11,33967,34075,33464,33541,422761,-0.0189534645646261
2014-06-12,33647,34259,33215,34154,453883,0.01827613964998065
2014-06-13,33932,34471,33787,34261,500799,0.0031328687708613856
2014-06-16,34296,34367,33936,33938,303095,-0.009427629082630395
2014-06-17,33931,34255,33679,34081,345325,0.004213565914314321
2014-06-18,34111,34399,33930,33973,357632,-0.003168921099732991
2014-06-19,33861,34185,33142,33218,537199,-0.02222353045065195
2014-06-20,33177,33357,32276,32282,798564,-0.02817749412968873
2014-06-23,32241,32457,31413,31670,649122,-0.018957933213555545
2014-06-24,31668,32568,31092,32390,738712,0.022734449005367807
2014-06-25,32421,32996,32025,32282,578109,-0.0033343624575485897
2014-06-26,32243,32674,32243,32353,245539,0.0021993680688929818
2014-06-27,32422,33104,32422,32750,340170,0.012270886780205936
2014-06-30,33212,34039,32817,33505,735470,0.02305343511450375
2014-07-01,33503,33827,33215,33649,441358,0.0042978659901506955
2014-07-02,33932,34113,33428,33829,666257,0.005349341733781099
2014-07-03,31665,32672,31161,32462,2501892,-0.0404091164385586
2014-07-04,32565,33501,32025,33505,1520357,0.032129874930688196
2014-07-07,33572,33680,32960,33037,533522,-0.013968064467989816
2014-07-08,32780,32925,32458,32462,539164,-0.017404728032206274
2014-07-09,32780,33212,32133,32282,503122,-0.005544944858603906
2014-07-10,32169,32492,32061,32282,446451,0.0
2014-07-11,32172,32245,31382,31382,783354,-0.027879313549346363
2014-07-14,31308,31884,31201,31382,482974,0.0
2014-07-15,31557,31592,31232,31238,439102,-0.004588617678924267
2014-07-16,31053,31880,31053,31454,513985,0.006914655227607369
2014-07-17,31668,31702,30947,31022,484015,-0.013734342214026807
2014-07-18,30692,31089,30370,30482,684505,-0.017407001482818596
2014-07-21,30443,30910,29399,30518,1696896,0.0011810248671346724
2014-07-22,30336,30803,30228,30303,398105,-0.0070450226096074875
2014-07-23,30446,32173,30446,30879,1394559,0.019008019008019073
2014-07-24,30948,31272,30589,30590,394286,-0.009359111370186857
2014-07-25,30660,30768,30300,30338,420166,-0.008237986270022923
2014-07-28,30335,30407,29797,29798,648921,-0.01779945942382488
2014-07-29,29797,30192,29471,29798,662041,0.0
2014-07-30,29722,29938,29470,29619,515447,-0.006007114571447758
2014-07-31,29614,29830,28570,28683,1135753,-0.0316013369796414
2014-08-01,28105,29223,27998,28791,616100,0.003765296517100669
2014-08-04,28570,29901,28534,29151,1023198,0.012503907471084652
2014-08-05,29185,33108,29077,31634,4340785,0.0851771808857329
2014-08-06,31593,31735,29864,29870,1823010,-0.055762786874881454
