Date,Open,High,Low,Close,Volume,Change
2013-10-02,15413,15413,15102,15214,1260586,0.0029665765706374803
2013-10-04,15169,15169,14769,15103,1608260,-0.007295911660312848
2013-10-07,15103,15280,14925,15103,987825,0.0
2013-10-08,15102,15724,14991,15702,2285545,0.03966099450440308
2013-10-10,15702,15768,15502,15591,1246726,-0.007069163163928138
2013-10-11,15835,15835,15613,15813,1487518,0.014238984029247614
2013-10-14,15902,16079,15768,15880,1480739,0.004237020173275097
2013-10-15,16035,16634,13503,16346,3488564,0.029345088161209176
2013-10-16,16346,16834,16323,16435,2234177,0.005444757127125888
2013-10-17,16746,17256,16723,17057,4137340,0.03784606023729853
2013-10-18,17101,17212,16457,16791,2597254,-0.015594770475464648
2013-10-21,16679,16989,16257,16568,2591228,-0.01328092430468708
2013-10-22,16457,16657,16124,16480,2849437,-0.005311443746982114
2013-10-23,16634,16679,15479,15613,3731860,-0.05260922330097084
2013-10-24,15657,16279,15657,16235,3012439,0.03983859604175999
2013-10-25,16279,16279,15280,15369,4509007,-0.05334154604250074
2013-10-28,15369,15702,14880,15569,3919859,0.01301320840653264
2013-10-29,15635,16102,15458,15769,2722141,0.012846040208105869
2013-10-30,15902,15969,15502,15725,1439356,-0.002790284735874171
2013-10-31,15324,15391,14702,14858,6000233,-0.05513513513513513
2013-11-01,14902,15147,14591,15147,2367675,0.0194508009153318
2013-11-04,14969,15613,14747,15058,2541575,-0.005875750973790228
2013-11-05,15058,15413,14880,15125,1654417,0.004449462079957556
2013-11-06,15146,15546,15013,15480,2406547,0.02347107438016538
2013-11-07,15613,15613,15146,15169,1321897,-0.020090439276485794
2013-11-08,15146,15857,14902,15480,2484636,0.02050234029929454
2013-11-11,15724,16057,15413,15569,2800929,0.0057493540051678504
2013-11-12,15724,16035,15702,15969,2418388,0.025692080416211738
2013-11-13,15924,16324,15280,15414,3641193,-0.034754837497651736
2013-11-14,15679,15790,15057,15169,2994650,-0.015894641235240647
2013-11-15,15502,16435,15502,16413,4889758,0.08200936119717839
2013-11-18,16568,16634,16234,16568,2311591,0.009443733625784434
