Date,Open,High,Low,Close,Volume,Change
2013-09-30,88418,88418,86076,86677,3255,-0.021041337248701164
2013-10-01,85956,87278,80610,83674,6515,-0.03464586914637102
2013-10-02,84154,85175,82833,83434,4132,-0.0028682744938690607
2013-10-04,82832,84634,82292,83974,2717,0.006472181604621596
2013-10-07,84094,84574,82772,83133,2178,-0.010015004644294612
2013-10-08,82352,83433,80490,81331,3198,-0.021676109366918106
2013-10-10,80970,82832,80970,82893,2087,0.019205469009356824
2013-10-11,83313,85115,82772,83674,2065,0.009421784710409886
2013-10-14,83914,86016,83613,84755,3718,0.012919186366135316
2013-10-15,84154,85175,83073,83434,3052,-0.01558610111497849
2013-10-16,82773,83854,81271,82353,2311,-0.012956348730733258
2013-10-17,82232,82773,80430,80731,3959,-0.019695700217357004
2013-10-18,80129,81391,78508,80190,3874,-0.006701267171222991
2013-10-21,80486,81512,79710,79710,2111,-0.005985783763561514
2013-10-22,80490,82112,80190,81031,1651,0.01657257558650116
2013-10-23,81211,81391,80430,80731,1677,-0.0037022867791338676
2013-10-24,80670,81211,79649,80731,3086,0.0
2013-10-25,80730,81807,80189,81331,2065,0.007432089284165944
2013-10-28,81451,83314,80671,82353,2650,0.012565934268605972
2013-10-29,82713,82713,81211,81512,1914,-0.01021213556276035
2013-10-30,81451,83013,80671,82353,1507,0.010317499263912122
2013-10-31,81812,85055,81812,82653,4062,0.0036428545408182522
2013-11-01,83013,84395,82052,82353,2831,-0.003629632318246201
2013-11-04,82653,83674,82352,82653,1319,0.0036428545408182522
2013-11-05,82892,83133,81327,81331,1947,-0.01599457974907137
2013-11-06,81751,82832,81451,82893,1911,0.019205469009356824
2013-11-07,82652,83433,80730,81331,2105,-0.01884356942081966
2013-11-08,80670,81211,79349,80731,1895,-0.007377260823056453
2013-11-11,80069,81211,76886,77487,2770,-0.04018282939639051
2013-11-12,77366,80009,76822,78568,1666,0.01395072721875934
2013-11-13,77967,78748,75024,75625,2781,-0.03745799816719275
2013-11-14,75445,76282,74183,75325,2256,-0.003966942148760366
2013-11-15,75264,77667,75264,77247,2012,0.02551609691337542
2013-11-18,77306,77907,76345,76946,1749,-0.0038965914533898305
2013-11-19,76885,77726,76105,77787,2104,0.01092974293660487
2013-11-20,76826,77366,75865,76706,1006,-0.013896923650481452
2013-11-21,76345,76826,73642,75625,2739,-0.014092769796365312
2013-11-22,75624,76465,74543,75925,452,0.003966942148760255
2013-11-25,75804,77066,75200,76946,1118,0.013447481066842348
2013-11-26,76646,79289,76646,79109,1979,0.028110623034335758
2013-11-27,79108,82652,79108,81031,3918,0.024295592157655976
